doc_id,entity,document_type,document_topic,region,document_title,document_publishing_date,root_uri,document_uri,filename,document_download_date
3b44ba84a9530c7e853f26b8e78b3860,Provincia di Rieti (RI),public_holdings_rationalization,public_services,lazio,Ricognizione periodica delle partecipazioni pubbliche,2023-01-19,https://servizionline.hypersic.net/cmsprovrieti/portale/trasparenza/trasparenzaamministrativa.aspx?CP=64&IDNODE=,https://servizionline.hypersic.net/cmsprovrieti/portale/trasparenza/getfile.aspx?ref=9653,ALLEGATO_A_RELAZIONE_TECNICA.pdf,2023-07-08
4fc333b48f3efb524c4259bab274de7f,Comune di Viterbo (VT),public_holdings_rationalization,public_services,lazio,Relazione sui risultati conseguiti in attuazione del Piano operativo di razionalizzazione delle società e delle partecipazioni societarie direttamente o indirettamente possedute dal Comune,2023-03-31,https://comune.viterbo.it/amministrazione-trasparente-viterbo/enti-controllati/societa-partecipate/,https://comune.viterbo.it/wp-content/uploads/2016/05/www.comune.viterbo.it_viterbo_attachments_article_96_02_Rel_Piano_Razionalizzazione_2015_Risultati_31_03_2016_Firmato.pdf,www.comune.viterbo.it_viterbo_attachments_article_96_02_Rel_Piano_Razionalizzazione_2015_Risultati_31_03_2016_Firmato.pdf,2023-07-08
a3acb140933bb6e6dd17c55f8c4d146f,Regione Lazio,public_holdings_rationalization,public_services,lazio,Razionalizzazione periodica delle partecipazioni pubbliche detenute dalla Regione Lazio,2022-12-28,https://www.regione.lazio.it/amministrazione-trasparente/enti-controllati/societa-partecipate,https://www.regione.lazio.it/sites/default/files/2023-01/DGR-1232-28122022.pdf,DGR-1232-28122022.pdf,2023-07-08
a47cab496e8aab8546017ee040e4c5b0,Comune di Frosinone (FR),public_holdings_rationalization,public_services,lazio,PROVVEDIMENTO di analisi dell'assetto complessivo delle società partecipate,2022-12-20,https://trasparenza.comune.frosinone.it/pagina64_societ-partecipate.html,https://trasparenza.comune.frosinone.it/archiviofile/frosinone/archivio_file/SOCIETA%20PARTECIPATE/ALL.%201%20-%20C.C.%20N.%2076-2022%20Razionalizzazione_periodica_delle_Partecipazioni-Frosinone-2021.pdf,ALL. 1 - C.C. N. 76-2022 Razionalizzazione_periodica_delle_Partecipazioni-Frosinone-2021.pdf,2023-07-08
f4a714b14f44712947e58b91fa17aba3,Comune di Roma (RM),public_holdings_rationalization,public_services,lazio,Ricognizione periodica delle partecipazioni societarie della Città metropolitana di Roma Capitale e Revisione ordinaria delle partecipazioni,2021-12-30,https://www.cittametropolitanaroma.it/homepage/amministrazione-trasparente/enti-controllati/societa-partecipate/,https://static.cittametropolitanaroma.it/uploads/Deliberazione-n.-56-2021-Razionalizzazione-periodica.pdf,Deliberazione-n.-56-2021-Razionalizzazione-periodica.pdf,2023-07-08
083723d9c146521a6b49e86aaffba9ca,Comune di San Felice Circeo (LT),service_charter,public_services,lazio,CARTA DEI SERVIZI DEL SERVIZIO IDRICO INTEGRATO,2022-05-05,https://www.comune.sanfelicecirceo.lt.it/zf/index.php/trasparenza/index/index/categoria/126,https://www.acqualatina.it/wp-content/uploads/2022/05/Carta-dei-Servizi.pdf,Carta-dei-Servizi.pdf,2023-07-08
0ef1661364df27381ad4e06a545f49a6,Comune di Guidonia Montecelio (RM),service_charter,public_services,lazio,Carta dei Servizi Polizia Municipale,2019-01-18,https://halleyweb.com/c058047_s/zf/index.php/trasparenza/index/index/categoria/127,https://halleyweb.com/c058047_s/zf/index.php/trasparenza/index/visualizza-documento-generico/categoria/127/documento/46,Carta dei Servizi della Polizia Municipale 2.pdf,2023-07-08
c03fee856ae6bcb803378277724defb6,Comune di Pomezia (RM),service_charter,public_services,lazio,Carta dei Servizi - Servizio Trasporto Pubblico Locale Urbano,2019-05-28,https://pomezia.trasparenza-valutazione-merito.it/web/trasparenza/dettaglio-trasparenza?p_p_id=jcitygovmenutrasversaleleftcolumn_WAR_jcitygovalbiportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-2&p_p_col_count=1&_jcitygovmenutrasversaleleftcolumn_WAR_jcitygovalbiportlet_current-page-parent=8856&_jcitygovmenutrasversaleleftcolumn_WAR_jcitygovalbiportlet_current-page=8857,https://pomezia.trasparenza-valutazione-merito.it/web/trasparenza/papca-g?p_p_id=jcitygovalbopubblicazioni_WAR_jcitygovalbiportlet&p_p_lifecycle=2&p_p_state=pop_up&p_p_mode=view&p_p_resource_id=downloadAllegato&p_p_cacheability=cacheLevelPage&_jcitygovalbopubblicazioni_WAR_jcitygovalbiportlet_downloadSigned=true&_jcitygovalbopubblicazioni_WAR_jcitygovalbiportlet_id=1018218&_jcitygovalbopubblicazioni_WAR_jcitygovalbiportlet_action=mostraDettaglio&_jcitygovalbopubblicazioni_WAR_jcitygovalbiportlet_fromAction=recuperaDettaglio,CartaServiziAutolineeTroiani2019POMEZIA.pdf,2023-07-08
f8c74fd24efeddcc45d305d7e3f05127,Comune di Frosinone (FR),service_charter,public_services,lazio,Carta dei Servizi - Servizi Sociali,2018-08-01,https://trasparenza.comune.frosinone.it/pagina632_carta-dei-servizi-e-standard-di-qualit.html,https://trasparenza.comune.frosinone.it/archiviofile/frosinone/Carta_Servizi_Sociali.pdf,Carta_Servizi_Sociali.pdf,2023-07-08
060f65a05e57c2888b59db715b5e522a,Comune di Milano (MI),service_charter,garbage,lombardia,Carta della qualità del servizio di gestione dei rifiuti urbani - Comune di Milano,2022-01-18,https://www.comune.milano.it/servizi/carta-dei-servizi-di-igiene-ambientale,https://www.comune.milano.it/documents/20126/464454579/DELG_82_2023_All_2_ALLEGATO_B_CARTA_DEI_SERVIZI_signed_signed_signed.pdf/41a4f90f-9eba-8e2d-dce1-b1d08d26218b?t=1676035651390,DELG_82_2023_All_2_ALLEGATO_B_CARTA_DEI_SERVIZI_signed_signed_signed.pdf,2023-06-14
124b59af063d98ea6942667dca7ead99,Comune di Lecco (LC),service_charter,garbage,lombardia,Carta dei servizi - Comune di Lecco,2019-07-01,https://www.comune.lecco.it/index.php/trasparenza/10324-carte-dei-servizi,https://www.comune.lecco.it/index.php/ammnistrazione-trasparente-2/enti-controllati/societa-partecipate/14345-carta-dei-servizi-di-silea-spa,Carta-dei-servizi-Silea.pdf,2023-06-14
251e47db31852a5ac211e34fc5ca6202,Comune di Mantova (MN),service_charter,garbage,lombardia,Carta dei servizi della gestione rifiuti - Comune di Mantova,2022-01-25,https://www.mantovaambiente.it/comuni/san-martino-dall-argine/rapporto-con-gli-utenti-san-martino-dell-argine/carta-dei-servizi,https://static.mantovaambiente.it/b8/ab/ma_cartaservizi_11.pdf,ma_cartaservizi_11.pdf,2023-06-14
a4bcc4e0c6baeb58ec26954f0e509bbc,Comune di Taino (VA),service_charter,garbage,lombardia,Carta della Qualità del Servizio - Comune di Taino,2021-01-01,https://www.trasparenzatari.it/trasparenzatari/?COMUNE=L032,https://www.trasparenzatari.it/trasparenzatari/ajax.php?P1X=QXJtTG1MdE01cmxta1ZWSHA2S0pvNHVtcXF4TnhmZzd1MWxRejFLOW5YRUV2WG1EMTB2VnJHVUE5SmpQemw1WUlHRktjV3lQaTdCS3F1bWphaGpBV08rbHVXODVsTG1ZRTliQlNtWEhvL1RmNm4vN1djMytNOGdNQU1SMHM4cnE=,CartaServizi (1).pdf,2023-06-14
ae7c89daf8f8833b721e9b3b80ea4d0e,Comune di Pavia (PV),service_charter,garbage,lombardia,Carta della qualità del servizio di gestione integrata dei rifiuti urbani - Comune di Pavia,2022-12-29,https://www.comune.pv.it/site/home/aree-tematiche/tasse-e-tributi/tari.html,https://www.comune.pv.it/site/home/aree-tematiche/tasse-e-tributi/tari/documento6356.html,6356Carta_della_qual.pdf,2023-06-14
bc120fea9c61d601c7350a1fb2f2560e,Comune di Cremona (CR),service_charter,garbage,lombardia,Carta della Qualità del Servizio integrato di gestione dei rifiuti urbani - Città di Cremona,2022-12-19,https://www.comune.cremona.it/node/494674,https://www.comune.cremona.it/sites/default/files/documenti/2020/07/Cremona_CdQ_rev.pdf,Cremona_CdQ_rev.pdf,2023-06-14
c785a112bb428fa6590aabd9c11aff77,Comune di Bergamo (BG),service_charter,garbage,lombardia,Carta della Qualità dei Servizi di Igiene Ambientale - Comune di Bergamo,2023-02-01,https://www.comune.bergamo.it/node/713714,https://www.comune.bergamo.it/sites/default/files/2023-02/A2A_2302_BTL_APRICA_CARTA%20DEI%20SERVIZI_BG__0.pdf,A2A_2302_BTL_APRICA_CARTA DEI SERVIZI_BG__0.pdf,2023-06-14
d3d545aa60b70ba6674e984a4bc6b125,Comune di Brescia (BS),service_charter,garbage,lombardia,Carta della qualità del servizio integrato di gestione dei rifiuti urbani - Comune di Brescia,2023-02-16,https://www.comune.brescia.it/aree-tematiche/tributi/carta-della-qualita-del-servizio-integrato-di,https://www.comune.brescia.it/sites/default/files/2023-03/CartadeiServiziBrescia_20022023APRICA_0.pdf,CartadeiServiziBrescia_20022023APRICA_0.pdf,2023-06-14
e7d4a03388308f9f63bc5b4ed5c87d34,Comune di Como (CO),service_charter,garbage,lombardia,Carta della Qualità dei Servizi di Igiene Ambientale - Comune di Como,2015-01-01,https://www.comune.como.it/it/comune/amministrazione-trasparente/servizi-erogati/carta-dei-servizi-e-standard-di-qualita/,https://www.comune.como.it/export/sites/default/it/comune/amministrazione-trasparente/doc/servizi-erogati/Carta-della-Qualita-dei-Servizi-di-Igiene-Ambientale.pdf,Carta-della-Qualita-dei-Servizi-di-Igiene-Ambientale.pdf,2023-06-14
fe6b126075cc2430df4ff8b6a0f57499,Comune di Valfurva (SO),service_charter,garbage,lombardia,Carta della qualità del servizio rifiuti - Comune di Valfurva,2022-02-18,https://www.trasparenzatari.it/trasparenzatari/?COMUNE=L576,https://www.trasparenzatari.it/trasparenzatari/ajax.php?P1X=QXJtTG1MdE01cmxta1ZWSHA2S0pvNHVtcXF4TnhmZzd1MWxRejFLOW5YRXZaeWREcHRQS2xnL1gyejRhL1ZEWmtURUFQbjdSVG05RUpreW1pbmVFb1lWdUVjVzhPVHRkcUtvcUY3OU0vVm5aNVlRWnZZTlRlTDNObTZlTjhlU3dobU0raVR3d3pna0ZvRXRJVVg1Y1l3PT0=,Carta di qualitÃ  del servizio.pdf,2023-06-14
1c047c077b423c86af5073b0bc6d3f6e,Comune di Cardano al Campo,tender,garbage,lombardia,SET 2021 -PROCEDURA APERTA GARA OEV IN PIATTAFORMA TELEMATICA PER L'ESECUZIONE DELL’APPALTO DEL SERVIZIO di IGIENE URBANA (RACCOLTA – TRASPORTO e SMALTIMENTO DEI RIFIUTI) nei COMUNI di SAMARATE e di CARDANO AL CAMPO CIG (SIMOG) 8780484C9B - Numero Gara 8174329 (det. a contrattare Comune di Cardano al Campo PST n. 130 del 30/07/2021).,2021-09-03,https://www.sintel.regione.lombardia.it/eprocdata/auctionDetail.xhtml?id=144637380,1_BANDO di GARA rev_ultima.pdf,1_BANDO di GARA rev_ultima.pdf,2023-06-14
2edec451814c91a25a514127f9a74888,Azienda Regionale per l Innovazione e gli Acquisti S.p.A.,tender,garbage,lombardia,"ARIA_2023_060_Procedura aperta multilotto, ai sensi dell’art. 60 del D.Lgs. n. 50/2016 per l’affidamento del servizio di ritiro, trasporto e smaltimento di rifiuti",2023-03-10,https://www.sintel.regione.lombardia.it/eprocdata/auctionDetail.xhtml?id=166338894,ARIA_2023_060_Bando_di_gara_DEF.pdf,ARIA_2023_060_Bando_di_gara_DEF.pdf,2023-06-14
402d1592474893ec44e4578f669ac7fb,Azienda Regionale per l Innovazione e gli Acquisti S.p.A.,tender,garbage,lombardia,"ARIA_2022_051_Procedura aperta multi-lotto, ai sensi dell’art. 60 del D.Lgs. n. 50/2016 per l’affidamento del servizio di ritiro, trasporto e smaltimento di rifiuti",2022-12-27,https://www.sintel.regione.lombardia.it/eprocdata/auctionDetail.xhtml?id=163428388,ARIA_2022_051_Bando_di_gara.pdf,ARIA_2022_051_Bando_di_gara.pdf,2023-06-14
7c5531ba01d58426c56ee1101465b154,Comune Varazze,tender,garbage,lombardia,"APPALTO N 20/2019 PER IL SERVIZIO DI GESTIONE, MANUTENZIONE ORDINARIA E STRAORDINARIA DELLA DISCARICA PER RIFIUTI NON PERICOLOSI IN LOCALITA' RAMOGNINA",2019-06-14,https://www.sintel.regione.lombardia.it/eprocdata/auctionDetail.xhtml?id=111754014,BANDO GARA RAMOGNINA .pdf,BANDO GARA RAMOGNINA .pdf,2023-06-14
f74a3cb9b52f0ee7d8e441600863a8d1,Comune di Gravedona ed Uniti,tender,garbage,lombardia,"SERVIZI DI RACCOLTA E DI TRASPORTO ALLE DISCARICHE AUTORIZZATE DEI RIFIUTI SOLIDI URBANI E DEGLI INGOMBRANTI, DI RACCOLTA DIFFERENZIATA E DI GESTIONE DELLA PIATTAFORMA ECOLOGICA PERIODO 01 LUGLIO 2014/30 GIUGNO 2019",2014-05-16,https://www.sintel.regione.lombardia.it/eprocdata/auctionDetail.xhtml?id=61509753,bando GARA SERVIZI DI RACCOLTA DI RIFIUTI SOLIDI URBANI.pdf,bando GARA SERVIZI DI RACCOLTA DI RIFIUTI SOLIDI URBANI.pdf,2023-06-14
3e0abd25f3bcf417e9e0a8b74e158ef5,Regione Lombardia,accreditation,healthcare,lombardia,Procedura per l’esercizio e l’accreditamento delle unità d’offerta sociosanitarie,2022-08-02,https://www.regione.lombardia.it/wps/portal/istituzionale/HP/DettaglioProcedimento/servizi-e-informazioni/enti-e-operatori/sistema-welfare/Accreditamento/accreditamento-strutture-sociosanitarie/accreditamento-strutture-sociosanitarie,RL_RLAOOG1_2022_274. 1 PROCEDURE ACCR. SOCIOSAN..pdf,RL_RLAOOG1_2022_274. 1 PROCEDURE ACCR. SOCIOSAN..pdf,2023-06-14
df9cf30ce0fbfabd587d31e67674bc6d,Regione Lombardia,accreditation,healthcare,lombardia,Requisiti generali abilitazione ed accreditamento,2014-10-31,https://www.regione.lombardia.it/wps/portal/istituzionale/HP/DettaglioProcedimento/servizi-e-informazioni/enti-e-operatori/sistema-welfare/Accreditamento/accreditamento-strutture-sociosanitarie/accreditamento-strutture-sociosanitarie,DGR-X_2569_20141.pdf,DGR-X_2569_20141.pdf,2023-06-14
ba8b7cb5a1515b4b2eed60c4ccd38c71,Regione Lombardia,planning_acts,healthcare,lombardia,Piano operativo regionale,2022-05-23,https://www.regione.lombardia.it/wps/portal/istituzionale/HP/DettaglioAvviso/servizi-e-informazioni/enti-e-operatori/sistema-welfare/dgr-6426-2022-piano-operativo-regionale/dgr-6426-2022-piano-operativo-regionale,https://www.regione.lombardia.it/wps/wcm/connect/001ae60b-6674-4d6c-b1a4-cec4adbd056c/Allegato+1.+Piano+Operativo+Regionale.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-001ae60b-6674-4d6c-b1a4-cec4adbd056c-o3.pQ74,Allegato+1.+Piano+Operativo+Regionale.pdf,2023-06-16
22ee567b4c11933f3c8e2d2758bf7e17,Provincia di Bergamo (BG),public_holdings_rationalization,public_services,lombardia,RAZIONALIZZAZIONE PERIODICA DELLE PARTECIPAZIONI PUBBLICHE,2022-12-19,https://www.provincia.bergamo.it/cnvpbgrm/zf/index.php/servizi-aggiuntivi/index/index/idtesto/2193,https://www.provincia.bergamo.it/cnvpbgrm/images/SOCIETA'%20PARTECIPATE/DCP%2053_19.12.2022.pdf,DCP 53_19.12.2022.pdf,2023-07-08
2484a1f62c107abadc920f82340d1613,Comune di Como (CO),public_holdings_rationalization,public_services,lombardia,REVISIONE PERIODICA DELLE PARTECIPAZIONI PUBBLICHE ANNO 2022 ,2021-12-31,https://www.comune.como.it/it/comune/amministrazione-trasparente/enti-controllati/societa-partecipate-dal-comune-di-como/,https://www.comune.como.it/export/sites/default/it/doc/societa-partecipate/Revisione-periodica-partecipazioni-pubbliche-2022.pdf,Revisione-periodica-partecipazioni-pubbliche-2022.pdf,2023-07-08
2a337f9f2d2be59f1f81c0a1043bd3f2,Regione Lombardia,public_holdings_rationalization,public_services,lombardia,Relazione sullo stato di attuazione del Piano di Revisione delle partecipazioni detenute direttamente o indirettamente,2021-12-21,https://www.regione.lombardia.it/wps/portal/istituzionale/HP/DettaglioAT/Istituzione/Amministrazione-Trasparente/enti-controllati/societa-partecipate/provvedimenti/provvedimenti,https://protocollo.servizirl.it/addownload/download/AAAAYJAnf7dIJx8oINGhXVX2q7Rwokj6oAGzMwxPjTDpyghS0zHrQeEgBVigCmbHJfqAIfi8VN4AAWDd4tGmpO/Tgu0w6p6MA4AUdEvEUlGT1jSSDIBBaqsXnd6RWstGJq6ArgAAAIBHgx07iAZTmy7ysMD8I/AOwjBAjVz6wu3OIoTJJcefv/Nnyxll8MZBbXvwkeXj/EUK3Baabc60Wo/J4Lanpd+iAwU5Q5uyAaQ+HAvNx64BRXDNvicuVBdLMNYJ90pqyXZVLolQoiYmfbj8Ip3HICnqpz4bPoKulMEoYsRfrgSpHgAAAAhsLJem8NJYzQ==,DGR 5735 DEL 21 DICEMBRE 2021.pdf,2023-07-08
580b69543c6f0cf6c9e1103d6fb033ac,Comune di Sondrio (SO),public_holdings_rationalization,public_services,lombardia,RAZIONALIZZAZIONE PERIODICA DELLE PARTECIPAZIONI DETENUTE DAL COMUNE DI SONDRIO,2022-12-22,https://www.comune.sondrio.it/amm-trasparente/societa-partecipate/,https://www.comune.sondrio.it/wp-content/uploads/sites/25/2018/03/PARTECIPATE-Piano-operativo-razionalizzazione-Anno-2021.pdf,PARTECIPATE-Piano-operativo-razionalizzazione-Anno-2021.pdf,2023-07-08
652537696b0bd264231438e8dbcb1bf3,Comune di Pavia (PV),public_holdings_rationalization,public_services,lombardia,PIANO DI RAZIONALIZZAZIONE DELLE PARTECIPAZIONI DEL COMUNE DI PAVIA - ANNO 2018,2018-11-12,https://pavia.trasparenza-valutazione-merito.it/web/trasparenza/dettaglio-trasparenza?p_p_id=jcitygovmenutrasversaleleftcolumn_WAR_jcitygovalbiportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-2&p_p_col_count=1&_jcitygovmenutrasversaleleftcolumn_WAR_jcitygovalbiportlet_current-page-parent=2964&_jcitygovmenutrasversaleleftcolumn_WAR_jcitygovalbiportlet_current-page=2961,https://pavia.trasparenza-valutazione-merito.it/web/trasparenza/papca-g?p_p_id=jcitygovalbopubblicazioni_WAR_jcitygovalbiportlet&p_p_lifecycle=2&p_p_state=pop_up&p_p_mode=view&p_p_resource_id=downloadAllegato&p_p_cacheability=cacheLevelPage&_jcitygovalbopubblicazioni_WAR_jcitygovalbiportlet_downloadSigned=true&_jcitygovalbopubblicazioni_WAR_jcitygovalbiportlet_id=10837246&_jcitygovalbopubblicazioni_WAR_jcitygovalbiportlet_action=mostraDettaglio&_jcitygovalbopubblicazioni_WAR_jcitygovalbiportlet_fromAction=recuperaDettaglio,pianorazionalizzazione2018.pdf,2023-07-08
9cfe8099a3a7fdf145813309adf7b972,Comune di Milano (MI),public_holdings_rationalization,public_services,lombardia,"Revisione periodica ordinaria delle società partecipate dal Comune di Milano - Ricognizione delle partecipazioni detenute, direttamente ed indirettamente",2022-11-07,https://www.comune.milano.it/comune/amministrazione-trasparente/enti-controllati/societa-partecipate/piano-di-razionalizzazione,https://www.comune.milano.it/documents/20126/52041795/Delibera_razionalizzazione_84_2022.pdf/a6709cf6-7fb6-f542-3f49-adec0553763e?t=1669913120347,Delibera_razionalizzazione_84_2022.pdf,2023-07-08
fa987b67b5da54f70c20b11e7b768cee,Comune di Brescia (BS),public_holdings_rationalization,public_services,lombardia,PIANO DI RAZIONALIZZAZIONE DELLE SOCIETA’ E DELLE PARTECIPAZIONI SOCIETARIE DIRETTAMENTE O INDIRETTAMENTE,2019-12-31,https://www.comune.brescia.it/amministrazione-trasparente/enti-controllati/societa-partecipate/provvedimenti-anno-2020,https://www.comune.brescia.it/sites/default/files/imported/trasparenza/enticontrollati/provvedimenti/Documents/all.B-ricognizioneordinaria2020.pdf,all.B-ricognizioneordinaria2020.pdf,2023-07-08
0c5a807229732b9eae392d424d5635aa,Comune di Cantù (CO),service_charter,public_services,lombardia,Carta Servizi del Corpo Polizia Locale,2017-11-28,https://www.comune.cantu.co.it/c013041/zf/index.php/trasparenza/index/index/categoria/126,https://www.comune.cantu.co.it/c013041/zf/index.php/trasparenza/index/visualizza-documento-generico/categoria/126/documento/1133,carta dei servizi polizia locale.pdf,2023-07-08
59c09d59b6035885679de107f12db596,Comune di Monza (MB),service_charter,public_services,lombardia,Carta del servizio di Trasporto Pubblico Autoguidovie,2022-12-31,https://www.comune.monza.it/it/comune/Amministrazione-trasparente/Servizi-erogati/Carta-dei-servizi-e-standard-di-qualita/,https://monzabrianza.autoguidovie.it/files/monzaBrianza/Linee/carta_mobilita/CdM_BRIANZA_WEB.pdf,CdM_BRIANZA_WEB.pdf,2023-07-08
7b74941fd51f8395790873b01e75881e,Comune di Brescia (BS),service_charter,public_services,lombardia,Carta dei servizi del settore Servizi Sociali,2020-01-17,https://www.comune.brescia.it/amministrazione-trasparente/servizi-erogati/carta-dei-servizi-standard-di-qualita,https://www.comune.brescia.it/sites/default/files/imported/trasparenza/servizi/cartaservizi/Documents/Carta_servizi_sociali_aggDGC667dic20.pdf,Carta_servizi_sociali_aggDGC667dic20.pdf,2023-07-08
8315d7dfde3457cb40459e61b12477ca,Comune di Milano (MI),service_charter,public_services,lombardia,Carta dei servizi del Servizio idrico integrato,2022-10-11,https://www.comune.milano.it/comune/amministrazione-trasparente/servizi-erogati/carta-dei-servizi-e-standard-di-qualita,https://www.comune.milano.it/documents/20126/125568372/Carta_dei_servizi_2022.pdf/60d39145-7ae5-e801-ba8a-123b7e56a837?t=1673604414221,Carta_dei_servizi_2022.pdf,2023-07-08
00fe545dad0b0d372d422f05a6b3f72c,Comune di Campobasso (CB),service_charter,garbage,molise,Carta della Qualità unica del Servizio di Gestione Integrata dei Rifiuti Urbani - Comune di Campobasso,2022-01-18,https://www.trasparenzatari.it/trasparenzatari/?COMUNE=B519,https://www.trasparenzatari.it/trasparenzatari/ajax.php?P1X=QXJtTG1MdE01cmxta1ZWSHA2S0pvMGpZaWU0YmxyL0NVUGlvTW04OTNiQTlzS1NmQjdFVUthRHpDMkhIYWk2V2l6c0R3RlVsSTZDM0lFcnJLd200bnFodHQyRy9peC9LbU4rbzkwb09rV0E9,DOCM365563.PDF,2023-07-08
61146d57e15d7e5ee054b50293d802e0,Comune di Capracotta (IS),service_charter,garbage,molise,Carta dei servizi - Comune di Capracotta,2022-04-27,https://www.trasparenzatari.it/trasparenzatari/?COMUNE=B682,https://www.trasparenzatari.it/trasparenzatari/ajax.php?P1X=QXJtTG1MdE01cmxta1ZWSHA2S0pvMGpZaWU0YmxyL0NVUGlvTW04OTNiQ3hLdjloL1doMXJ4ZTJNVEtrM1V0TUJiamZSMEkxT0Y0RGNNQVhNWGlyQU9GQU9PQzErSVhtVStqODhicUZrR0dOREpCOG5KbXFTUHNFdnczTDNpVTc=,cartadeiservizi.pdf,2023-07-08
8a98fd99c7d17faf0f82cd818603fdd7,Comune di Isernia (IS),service_charter,garbage,molise,Carta dei servizi - Comune di Isernia,2023-01-01,https://www.trasparenzatari.it/trasparenzatari/?COMUNE=E335,https://www.trasparenzatari.it/trasparenzatari/ajax.php?P1X=QXJtTG1MdE01cmxta1ZWSHA2S0pvNkxYelp4T3QzcW8vTWd4dDVodW9lZXduMjlkWEN3ZFkycjZTcHRKRG9rM0cwcXNQUWdCOVZOY0EwVDBBeDRLNVNIZnNweE9iSFg5SUVmOVJxbXpZVnNZeUp5Y1dJbFA4a0ZPbDRDcWF3Z08=,carta dei servizi.pdf,2023-07-08
b4dbb1567b36e1c2eb401de156a05585,Comune di Campomarino (CB),service_charter,garbage,molise,Carta dei servizi - Comune di Campomarino,2023-01-01,https://www.trasparenzatari.it/trasparenzatari/?COMUNE=B550,https://www.trasparenzatari.it/trasparenzatari/ajax.php?P1X=QXJtTG1MdE01cmxta1ZWSHA2S0pvMGpZaWU0YmxyL0NVUGlvTW04OTNiQWlsSnhpczh4ZEwzSGhFbE1lZnBjeS9KWWdIaTkwUUtYbnBERE1YVlVBVnNlMjNUZ0pWSjl6dkp4ZWhqZWNiaXg5c2lwZTc4eWQrdmNacElFS0VjZWc=,CARTA DEI SERV.PDF,2023-07-08
0cfac3f7ec3c3d89be79219268db65cc,Servizio Centrale Unica di Committenza,tender,garbage,molise,Indizione procedura aperta per l'affidamento del servizio integrato di gestione dei rifiuti urbani nel comune di Vinchiaturo - APERTURA OFFERTA ECONOMICA,2015-11-07,http://www3.regione.molise.it/flex/cm/pages/ServeBLOB.php/L/IT/IDPagina/13175,https://www.regione.molise.it/flex/cm/pages/ServeAttachment.php/L/IT/D/7%252F9%252F4%252FD.175dc5f58ae1c5ab4e22/P/BLOB%3AID%3D13175/E/pdf?mode=download,DISCIPLINARE__DI_GARA.pdf,2023-07-08
167db32332ce0c808d06e05db65b47e7,SAPGR - Servizio Provveditorato e Centrale Unica di Committenza,tender,garbage,molise,"Bando di Gara - Procedura aperta per l'affidamento del Servizio di raccolta con metodo ""porta a porta"" e trasporto dei rifiuti solidi urbani e assimilati, rifiuti differenziati e servizi complementari sui territori di Lucito e Castelbottaccio",2017-06-16,https://www3.regione.molise.it/flex/cm/pages/ServeBLOB.php/L/IT/IDPagina/14858,https://www.regione.molise.it/flex/cm/pages/ServeAttachment.php/L/IT/D/2%252Fe%252Fc%252FD.9d158e0494cc00f6e2fe/P/BLOB%3AID%3D14858/E/pdf?mode=download,Bando_di_gara.pdf,2023-07-08
2cf232cc2501c40aa0c382369ef4e6be,SAPGR - Servizio Provveditorato e Centrale Unica di Committenza,tender,garbage,molise,"Bando di gara - procedura aperta ex art. 60 del d.lgs. n. 50/2016 per gestione del servizio di raccolta differenziata, trasporto e smaltimento dei rifiuti con il sistema ""porta a porta"", compresi i rifiuti ingombranti, e la gestione delle isole ecologiche presenti sul territorio, nei comuni dell'area ""D"" (Acquaviva D'Isernia, Filignano, Forlì del Sannio, Montenero Valcocchiara, Pizzone, Rionero Sannitico) - CIG: 70956370E4.",2017-06-23,https://www.regione.molise.it/flex/cm/pages/ServeBLOB.php/L/IT/IDPagina/14873,https://www.regione.molise.it/flex/cm/pages/ServeAttachment.php/L/IT/D/c%252Fc%252Ff%252FD.54056bc3cb53f1684abd/P/BLOB%3AID%3D14873/E/pdf?mode=download,Bando.pdf,2023-07-08
6d52bcc84ee3fa9bfec74bb009537bd2,SAPGR - Servizio Provveditorato e Centrale Unica di Committenza,tender,garbage,molise,"Bando di gara - procedura aperta ex art. 60 del d.lgs. n. 50/2016 per gestione del servizio di raccolta differenziata, trasporto e smaltimento dei rifiuti con il sistema ""porta a porta"", compresi i rifiuti ingombranti, e la gestione delle isole ecologiche presenti sul territorio, nei comuni dell'area ""D"" (Acquaviva D'Isernia, Filignano, Forlì del Sannio, Montenero Valcocchiara, Pizzone, Rionero Sannitico) - CIG: 70956370E4.",2017-06-23,https://www.regione.molise.it/flex/cm/pages/ServeBLOB.php/L/IT/IDPagina/14873,https://www.regione.molise.it/flex/cm/pages/ServeAttachment.php/L/IT/D/a%252F0%252Fc%252FD.99d1229a0798bb393fd9/P/BLOB%3AID%3D14873/E/pdf?mode=download,DISCIPLINARE.pdf,2023-07-08
